trial_id,objective_score,best_val_rmse,best_val_mae,best_train_rmse,best_train_mae,generalization_gap,best_epoch,batch_size,learning_rate,weight_decay,hidden_layers,dropout,loss_name,norm_name,activation_name,text_max_features,text_min_df,text_svd_components,category_min_count
76,0.541400579349743,0.541400579349743,0.431556537657073,0.5275433988897835,0.4161360191310056,0.013857180459959428,14,96,4e-05,0.0001,"[128, 64]",0.15,huber,layernorm,silu,3000,3,32,12
3,0.5414893967695706,0.5414893967695706,0.43328223517446807,0.5267967263084274,0.4136161224907994,0.014692670461143198,38,64,2e-05,0.0001,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,16
9,0.5419103258928153,0.5419103258928153,0.4293575149593931,0.5348055675546453,0.4186799246594653,0.007104758338170036,9,64,5e-05,0.00015,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,32,16
99,0.542052766162929,0.542052766162929,0.4351071711742517,0.5469266182723732,0.42978697850407543,-0.004873852109444243,6,64,3e-05,0.00015,"[128, 64]",0.08,huber,layernorm,silu,3000,3,32,16
28,0.5422665038519241,0.5409913298229857,0.4261430863178138,0.5132395895336023,0.40742261363064636,0.02775174028938343,14,64,5e-05,0.0002,"[128, 64]",0.15,huber,layernorm,silu,3000,3,32,12
13,0.5430085547393273,0.5422689810471185,0.43742179798357417,0.5198732441250311,0.41000005682492585,0.022395736922087406,12,96,4e-05,5e-05,"[160, 80]",0.12,huber,layernorm,silu,3000,3,24,16
82,0.5434867027964414,0.5416652133903135,0.43930746353033817,0.5084503193290341,0.39946225365186067,0.03321489406127942,14,96,5e-05,0.0002,"[160, 80]",0.08,huber,layernorm,silu,3000,3,40,12
94,0.5435457441328819,0.5434731705531333,0.44063335837739886,0.5277474347556468,0.41656966879620533,0.015725735797486484,9,64,4e-05,0.0001,"[128, 64, 32]",0.08,huber,layernorm,silu,3000,3,40,12
48,0.5438966900144269,0.5438966900144269,0.4359985893422907,0.5335392993547226,0.4201952627177612,0.010357390659704313,8,64,4e-05,0.0001,"[160, 80]",0.12,huber,layernorm,silu,3000,3,32,12
63,0.5440666686435874,0.5440666686435874,0.4281220732313214,0.5449881667826698,0.42776989870906423,-0.0009214981390823773,15,64,2e-05,0.00015,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,10
91,0.5440813236644966,0.5437106415417017,0.434135890007019,0.5250038203137528,0.41388998517792347,0.018706821227948867,15,64,4e-05,7e-05,"[128, 64]",0.1,huber,layernorm,silu,3000,3,24,10
65,0.5442876552140373,0.5442876552140373,0.43062211383472787,0.530999103855064,0.41634213515141044,0.013288551358973333,27,64,3e-05,0.0001,"[96, 48]",0.15,huber,layernorm,silu,3000,3,24,12
23,0.5445623054810519,0.5445623054810519,0.43784169283780183,0.5685332283856703,0.4426578448115406,-0.02397092290461844,5,96,6e-05,5e-05,"[128, 64, 32]",0.15,huber,layernorm,silu,3000,3,32,12
44,0.5446508264251956,0.5427248892825053,0.4406718810399373,0.5084655178556025,0.4007895277117804,0.03425937142690283,14,64,4e-05,5e-05,"[160, 80]",0.12,huber,layernorm,silu,3000,3,32,10
27,0.5447010229643239,0.544068264726768,0.42847821856990004,0.5227406823512091,0.4119336263650024,0.021327582375558873,25,64,4e-05,7e-05,"[96, 48]",0.1,huber,layernorm,silu,3000,3,24,16
47,0.5450574850428977,0.5449579230464354,0.4371087038155758,0.5289623030818118,0.41599695657804814,0.01599561996462362,15,64,4e-05,0.0001,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,10
